위반쓰레기,위반장소,위반일시
담배꽁초,수서동 수서역4번출구,2023-08-09 14:22
담배꽁초,역삼동 GFC앞,2023-08-09 09:02
담배꽁초,역삼동 테헤란로124,2023-08-09 09:27
담배꽁초,강남역 11번출구,2023-08-09 09:42
담배꽁초,강남역 11번출구,2023-08-09 09:51
담배꽁초,강남역 11번출구,2023-08-09 09:51
담배꽁초,강남역 11번출구,2023-08-09 10:25
담배꽁초,강남역 11번출구,2023-08-09 10:56
담배꽁초,강남역 11번출구,2023-08-09 11:20
담배꽁초,강남역 11번출구,2023-08-09 11:26
담배꽁초,역삼동 테헤란로2길27,2023-08-09 11:34
담배꽁초,역삼동 테헤란로2길27,2023-08-09 11:41
담배꽁초,역삼동 테헤란로2길27,2023-08-09 13:01
담배꽁초,신논현역 4번출구,2023-08-09 10:10
담배꽁초,신논현역 4번출구,2023-08-09 10:30
담배꽁초,역삼동 원주추어탕,2023-08-09 10:40
담배꽁초,역삼동 원주추어탕,2023-08-09 11:30
담배꽁초,역삼동 원주추어탕,2023-08-09 11:40
담배꽁초,역삼동 원주추어탕,2023-08-09 11:10
담배꽁초,강남역 11번출구,2023-08-09 09:05
담배꽁초,강남역 1번출구,2023-08-09 09:10
담배꽁초,강남역 11번출구,2023-08-09 09:15
담배꽁초,역삼동 테헤란로124,2023-08-09 09:28
담배꽁초,강남역 11번출구,2023-08-09 09:39
담배꽁초,강남역 1번출구,2023-08-09 09:47
담배꽁초,강남역 1번출구,2023-08-09 11:24
담배꽁초,강남역 11번출구,2023-08-09 11:50
담배꽁초,강남역 1번출구,2023-08-09 11:51
담배꽁초,강남역 11번출구,2023-08-09 12:10
담배꽁초,강남역 11번출구,2023-08-09 13:05
담배꽁초,강남역 1번출구,2023-08-09 13:25
담배꽁초,대치동 역삼로73길5-3,2023-08-10 09:03
담배꽁초,대치동 역삼로73길5-3,2023-08-10 09:10
담배꽁초,대치동 905-20,2023-08-10 09:05
담배꽁초,역삼동 대륭타워,2023-08-10 10:50
담배꽁초,역삼동 한국빌딩,2023-08-10 10:53
담배꽁초,강남역 11번출구,2023-08-10 10:19
담배꽁초,강남역 11번출구,2023-08-10 10:28
담배꽁초,강남역 11번출구,2023-08-10 10:32
담배꽁초,강남역 11번출구,2023-08-10 10:46
담배꽁초,역삼동 대륭타워,2023-08-10 11:00
담배꽁초,역삼역,2023-08-10 10:20
담배꽁초,압구정동 현대빌라앞,2023-08-11 10:10
담배꽁초,압구정동 현대빌라앞,2023-08-11 10:10
담배꽁초,압구정동 현대빌라앞,2023-08-11 10:30
담배꽁초,압구정동 현대빌라앞,2023-08-11 10:30
담배꽁초,압구정동 현대빌라앞,2023-08-11 10:55
담배꽁초,압구정동 압구정빌딩,2023-08-11 11:40
담배꽁초,압구정역 CGV,2023-08-11 11:50
담배꽁초,역삼역,2023-08-11 12:30
담배꽁초,역삼역,2023-08-11 14:20
담배꽁초,역삼역,2023-08-11 12:20
담배꽁초,역삼역,2023-08-11 11:57
담배꽁초,역삼동 역삼로17길47,2023-08-11 11:50
담배꽁초,역삼동 역삼로17길51,2023-08-11 11:40
담배꽁초,역삼동 역삼로17길47,2023-08-11 11:20
담배꽁초,역삼동 역삼로17길47,2023-08-11 11:20
담배꽁초,대치동 테헤란로408,2023-08-14 09:57
담배꽁초,대치동 테헤란로408,2023-08-14 10:05
담배꽁초,대치동 테헤란로408,2023-08-14 10:21
담배꽁초,대치동 테헤란로408,2023-08-14 09:59
담배꽁초,대치동 테헤란로408,2023-08-14 10:12
담배꽁초,강남역 11번출구,2023-08-16 09:07
담배꽁초,강남역 11번출구,2023-08-16 09:19
담배꽁초,강남역 1번출구,2023-08-16 10:22
담배꽁초,역삼동 한국빌딩,2023-08-16 10:42
담배꽁초,역삼동 한국빌딩,2023-08-16 10:47
담배꽁초,역삼동 한국빌딩,2023-08-16 10:49
담배꽁초,역삼동 한국빌딩,2023-08-16 10:59
담배꽁초,역삼동 테헤란로2길27,2023-08-16 11:12
담배꽁초,역삼동 테헤란로2길27,2023-08-16 11:17
담배꽁초,강남역 1번출구,2023-08-16 11:23
담배꽁초,강남역 11번출구,2023-08-16 13:21
담배꽁초,강남역 11번출구,2023-08-16 13:28
담배꽁초,강남역 11번출구,2023-08-16 13:30
담배꽁초,강남역 11번출구,2023-08-16 13:35
담배꽁초,강남역 11번출구,2023-08-16 09:02
담배꽁초,강남역 11번출구,2023-08-16 09:10
담배꽁초,강남역 11번출구,2023-08-16 09:12
담배꽁초,강남역 11번출구,2023-08-16 09:30
담배꽁초,강남역 1번출구,2023-08-16 09:35
담배꽁초,강남역 11번출구,2023-08-16 09:45
담배꽁초,강남역 11번출구,2023-08-16 10:25
담배꽁초,강남역 1번출구,2023-08-16 10:35
담배꽁초,강남역 1번출구,2023-08-16 10:40
담배꽁초,강남역 1번출구,2023-08-16 10:51
담배꽁초,역삼동 한국빌딩,2023-08-16 10:52
담배꽁초,역삼동 한국빌딩,2023-08-16 11:00
담배꽁초,역삼동 테헤란로2길27,2023-08-16 11:10
담배꽁초,역삼동 테헤란로113,2023-08-16 11:40
담배꽁초,강남역 11번출구,2023-08-16 13:15
담배꽁초,강남역 11번출구,2023-08-16 13:20
담배꽁초,강남역 11번출구,2023-08-16 13:25
담배꽁초,강남역 11번출구,2023-08-16 13:30
담배꽁초,삼성동 테헤란로69길9,2023-08-16 11:00
담배꽁초,대치동 테헤란로596,2023-08-16 12:50
담배꽁초,역삼동 테헤란로337,2023-08-16 10:30
담배꽁초,삼성동 테헤란로69길10,2023-08-16 14:20
담배꽁초,삼성동 143-15,2023-08-16 10:20
담배꽁초,삼성동 선릉로92길11,2023-08-16 10:40
담배꽁초,삼성동 선릉로92길11,2023-08-16 10:30
담배꽁초,역삼동 테헤란로333,2023-08-16 10:00
담배꽁초,개포동 개포로,2023-08-17 09:40
담배꽁초,대치동 테헤란로408,2023-08-17 09:15
담배꽁초,대치동 테헤란로408,2023-08-17 09:25
담배꽁초,대치동 테헤란로408,2023-08-17 09:35
담배꽁초,강남역 11번출구,2023-08-17 09:15
담배꽁초,역삼동 한국빌딩,2023-08-17 12:04
담배꽁초,강남역 1번출구,2023-08-17 12:14
담배꽁초,강남역 1번출구,2023-08-17 12:22
담배꽁초,역삼동 한국빌딩,2023-08-17 12:11
담배꽁초,역삼동 한국빌딩,2023-08-17 12:13
담배꽁초,역삼동 한국빌딩,2023-08-17 12:13
담배꽁초,역삼동 한국빌딩,2023-08-17 12:22
담배꽁초,신논현역 4번출구,2023-08-17 10:00
담배꽁초,신논현역 4번출구,2023-08-17 10:40
담배꽁초,신논현역 신한은행앞,2023-08-17 10:59
담배꽁초,역삼동 원주추어탕,2023-08-17 11:20
담배꽁초,신논현역 신한은행앞,2023-08-17 11:40
담배꽁초,신논현역 4번출구,2023-08-17 12:20
담배꽁초,신논현역 4번출구,2023-08-17 12:50
담배꽁초,강남역 11번출구,2023-08-16 09:10
담배꽁초,강남역 11번출구,2023-08-17 09:15
담배꽁초,강남역 11번출구,2023-08-17 09:20
담배꽁초,강남역 11번출구,2023-08-17 09:30
담배꽁초,강남역 11번출구,2023-08-17 10:18
담배꽁초,강남역 1번출구,2023-08-17 10:30
담배꽁초,역삼동 테헤란로117,2023-08-17 10:36
담배꽁초,역삼동 테헤란로123,2023-08-17 10:40
담배꽁초,역삼동 테헤란로13길8-5,2023-08-17 11:00
담배꽁초,역삼동 테헤란로13길8-5,2023-08-17 11:01
담배꽁초,역삼동 테헤란로13길8-5,2023-08-17 11:08
담배꽁초,역삼동 테헤란로13길8-5,2023-08-17 11:15
담배꽁초,역삼동 테헤란로13길8-5,2023-08-17 11:20
담배꽁초,강남역 1번출구,2023-08-17 11:45
담배꽁초,강남역 1번출구,2023-08-17 11:57
담배꽁초,삼성동 테헤란로503,2023-08-17 13:20
담배꽁초,삼성동 테헤란로503,2023-08-17 12:55
담배꽁초,삼성동 테헤란로503,2023-08-17 12:45
담배꽁초,삼성동 테헤란로79길18,2023-08-17 13:20
담배꽁초,역삼동 테헤란로335,2023-08-17 12:30
담배꽁초,역삼동 테헤란로335,2023-08-17 11:50
담배꽁초,역삼동 테헤란로335,2023-08-17 11:40
담배꽁초,역삼동 테헤란로335,2023-08-17 11:40
담배꽁초,역삼동 테헤란로332,2023-08-17 11:40
담배꽁초,일원동 진달래공원앞,2023-08-18 09:30
담배꽁초,일원동 진달래공원앞,2023-08-18 09:39
담배꽁초,신사역 3번출구,2023-08-18 09:30
담배꽁초,신사역 4번출구,2023-08-18 09:50
담배꽁초,신사동 가로수길,2023-08-18 10:40
담배꽁초,대치동 테헤란로408,2023-08-21 09:21
담배꽁초,역삼동 테헤란로303,2023-08-21 11:20
담배꽁초,대치동 테헤란로408,2023-08-21 09:25
담배꽁초,역삼동 테헤란로115,2023-08-21 09:50
담배꽁초,강남역 11번출구,2023-08-21 09:56
담배꽁초,강남역 11번출구,2023-08-21 10:08
담배꽁초,삼성동 JS타워,2023-08-21 09:30
담배꽁초,삼성동 SBI은행앞,2023-08-21 09:55
담배꽁초,삼성동 SBI은행앞,2023-08-21 10:30
담배꽁초,삼성동 애플트리빌딩앞,2023-08-21 11:00
담배꽁초,삼성동 암천빌딩,2023-08-21 11:40
담배꽁초,역삼동 GFC앞,2023-08-21 09:20
담배꽁초,역삼동 GFC앞,2023-08-21 09:20
담배꽁초,역삼동 테헤란로117,2023-08-21 09:50
담배꽁초,강남역 11번출구,2023-08-21 10:00
담배꽁초,강남역 11번출구,2023-08-21 10:10
담배꽁초,강남역 11번출구,2023-08-21 10:25
담배꽁초,강남역 11번출구,2023-08-21 10:40
담배꽁초,강남역 11번출구,2023-08-21 11:15
담배꽁초,강남역 11번출구,2023-08-21 10:14
담배꽁초,강남역 11번출구,2023-08-21 11:35
담배꽁초,강남역 11번출구,2023-08-21 11:40
담배꽁초,강남역 11번출구,2023-08-21 11:45
담배꽁초,강남역 11번출구,2023-08-21 11:51
담배꽁초,강남역 1번출구,2023-08-21 13:05
담배꽁초,강남역 대륭타워,2023-08-21 13:14
담배꽁초,강남역 11번출구,2023-08-21 10:20
담배꽁초,강남역 11번출구,2023-08-21 11:10
담배꽁초,강남역 11번출구,2023-08-21 11:20
담배꽁초,강남역 11번출구,2023-08-21 11:22
담배꽁초,강남역 11번출구,2023-08-21 11:28
담배꽁초,강남역 11번출구,2023-08-21 11:40
담배꽁초,강남역 11번출구,2023-08-21 11:50
담배꽁초,강남역 11번출구,2023-08-21 11:52
담배꽁초,강남역 메리츠타워,2023-08-21 13:03
담배꽁초,역삼동 테헤란로48길,2023-08-21 11:20
담배꽁초,역삼동 테헤란로48길,2023-08-21 11:02
담배꽁초,삼성동 테헤란로503,2023-08-21 10:40
담배꽁초,삼성동 테헤란로503,2023-08-21 10:40
담배꽁초,삼성동 테헤란로503,2023-08-21 10:30
담배꽁초,삼성동 테헤란로503,2023-08-21 10:20
담배꽁초,삼성동 테헤란로503,2023-08-21 09:55
담배꽁초,삼성동 테헤란로503,2023-08-21 09:55
담배꽁초,삼성동 테헤란로503,2023-08-21 09:30
담배꽁초,삼성동 암천빌딩,2023-08-21 11:50
담배꽁초,삼성동 JS타워,2023-08-21 11:55
담배꽁초,대치동 913-6,2023-08-22 12:35
담배꽁초,대치동 913-6,2023-08-22 12:30
담배꽁초,대치동 삼성로64길35,2023-08-22 08:55
담배꽁초,대치동 삼성로64길35,2023-08-23 09:10
담배꽁초,대치동 삼성로64길35,2023-08-22 08:55
담배꽁초,강남역 1번출구,2023-08-22 09:06
담배꽁초,역삼동 한독빌딩,2023-08-22 10:01
담배꽁초,역삼동 한독빌딩,2023-08-22 09:58
담배꽁초,역삼동 한독빌딩,2023-08-22 09:59
담배꽁초,역삼동 테헤란로115,2023-08-22 10:10
담배꽁초,강남역 11번출구,2023-08-22 10:20
담배꽁초,역삼동 강남대로102길7,2023-08-22 10:40
담배꽁초,강남역 1번출구,2023-08-22 10:05
담배꽁초,강남역 1번출구,2023-08-22 11:10
담배꽁초,강남역 1번출구,2023-08-22 11:40
담배꽁초,역삼동 테헤란로2길27,2023-08-22 11:45
담배꽁초,강남역 1번출구,2023-08-22 11:59
담배꽁초,강남역 1번출구,2023-08-22 12:05
담배꽁초,강남역 11번출구,2023-08-22 13:07
담배꽁초,강남역 11번출구,2023-08-22 13:10
담배꽁초,강남역 11번출구,2023-08-22 13:20
담배꽁초,강남역 11번출구,2023-08-22 13:25
담배꽁초,강남역 11번출구,2023-08-22 13:32
담배꽁초,강남역 11번출구,2023-08-22 14:00
담배꽁초,역삼동 813-18,2023-08-22 14:05
담배꽁초,역삼동 한독빌딩,2023-08-22 09:08
담배꽁초,역삼동 테헤란로14길16,2023-08-22 09:13
담배꽁초,역삼동 논현로87길41,2023-08-22 09:19
담배꽁초,강남역 11번출구,2023-08-22 10:53
담배꽁초,강남역 11번출구,2023-08-22 10:57
담배꽁초,강남역 1번출구,2023-08-22 11:19
담배꽁초,역삼동 강남대로374,2023-08-22 11:45
담배꽁초,역삼동 강남대로374,2023-08-22 11:50
담배꽁초,강남역 1번출구,2023-08-22 11:59
담배꽁초,강남역 1번출구,2023-08-22 12:00
담배꽁초,강남역 11번출구,2023-08-22 13:20
담배꽁초,강남역 11번출구,2023-08-22 13:24
담배꽁초,강남역 11번출구,2023-08-22 13:27
담배꽁초,강남역 11번출구,2023-08-22 13:35
담배꽁초,강남역 11번출구,2023-08-22 13:46
담배꽁초,대치동 테헤란로64길9,2023-08-22 13:40
담배꽁초,삼성동 테헤란로503,2023-08-22 10:20
담배꽁초,삼성동 테헤란로503,2023-08-22 09:50
담배꽁초,삼성동 테헤란로503,2023-08-22 09:28
담배꽁초,삼성동 테헤란로503,2023-08-22 09:30
담배꽁초,삼성동 테헤란로503,2023-08-22 09:40
담배꽁초,삼성동 테헤란로503,2023-08-22 09:20
담배꽁초,삼성동 테헤란로81길24,2023-08-22 14:20
담배꽁초,삼성동 테헤란로81길26,2023-08-22 09:00
담배꽁초,삼성동 테헤란로,2023-08-22 09:40
담배꽁초,삼성동 테헤란로,2023-08-22 09:50
담배꽁초,삼성동 테헤란로,2023-08-22 10:20
담배꽁초,삼성동 테헤란로,2023-08-22 10:40
담배꽁초,삼성동 테헤란로,2023-08-22 10:50
담배꽁초,삼성동 테헤란로,2023-08-22 11:30
담배꽁초,대치동 테헤란로408,2023-08-23 10:00
담배꽁초,대치동 테헤란로408,2023-08-23 09:43
담배꽁초,대치동 테헤란로408,2023-08-23 09:45
담배꽁초,대치동 테헤란로408,2023-08-23 09:50
담배꽁초,대치동 테헤란로408,2023-08-23 09:57
담배꽁초,대치동 테헤란로408,2023-08-23 10:00
담배꽁초,역삼동 언주로430,2023-08-23 14:20
담배꽁초,역삼동 언주로430,2023-08-23 13:40
담배꽁초,역삼동 언주로430,2023-08-23 13:30
담배꽁초,역삼동 언주로430,2023-08-23 13:30
담배꽁초,역삼동 언주로430,2023-08-23 13:20
담배꽁초,역삼동 언주로430,2023-08-23 13:10
담배꽁초,역삼동 논현로87길37,2023-08-23 09:00
담배꽁초,역삼동 논현로87길41,2023-08-23 09:03
담배꽁초,역삼동 논현로87길41,2023-08-23 09:11
담배꽁초,강남역 1번출구,2023-08-23 09:50
담배꽁초,강남역 1번출구,2023-08-23 10:00
담배꽁초,강남역 1번출구,2023-08-23 10:10
담배꽁초,역삼동 테헤란로2길27,2023-08-23 10:15
담배꽁초,역삼동 한독빌딩,2023-08-23 09:04
담배꽁초,역삼동 한독빌딩,2023-08-23 09:07
담배꽁초,역삼동 테헤란로115,2023-08-23 09:24
담배꽁초,강남역 1번출구,2023-08-23 09:42
담배꽁초,강남역 1번출구,2023-08-23 09:45
담배꽁초,강남역 1번출구,2023-08-23 09:50
담배꽁초,강남역 1번출구,2023-08-23 09:50
담배꽁초,강남역 메리츠타워,2023-08-23 09:57
담배꽁초,강남역 메리츠타워,2023-08-23 10:02
담배꽁초,역삼동 강남대로374,2023-08-23 10:15
담배꽁초,역삼동 강남대로374,2023-08-23 10:19
담배꽁초,삼성동 테헤란로,2023-08-23 09:40
담배꽁초,삼성동 테헤란로,2023-08-23 09:50
담배꽁초,삼성동 애플트리빌딩,2023-08-23 10:20
담배꽁초,삼성동 테헤란로,2023-08-23 10:30
담배꽁초,삼성동 테헤란로,2023-08-23 10:40
담배꽁초,대치동 삼성로64길35,2023-08-24 09:01
담배꽁초,대치동 테헤란로408,2023-08-24 10:05
담배꽁초,대치동 테헤란로408,2023-08-24 10:26
담배꽁초,역삼동 언주로430,2023-08-24 13:40
담배꽁초,역삼동 언주로430,2023-08-24 13:20
담배꽁초,역삼동 테헤란로302,2023-08-24 14:40
담배꽁초,역삼동 테헤란로302,2023-08-24 14:30
담배꽁초,역삼동 한독빌딩,2023-08-24 10:35
담배꽁초,역삼동 테헤란로2길27,2023-08-24 10:40
담배꽁초,강남역 1번출구,2023-08-24 10:50
담배꽁초,강남역 1번출구,2023-08-24 11:01
담배꽁초,역삼동 한독빌딩,2023-08-24 11:10
담배꽁초,강남역 1번출구,2023-08-24 11:13
담배꽁초,강남역 1번출구,2023-08-24 11:15
담배꽁초,역삼동 테헤란로4길6,2023-08-24 11:45
담배꽁초,역삼동 테헤란로4길6,2023-08-24 11:50
담배꽁초,역삼동 테헤란로13길10,2023-08-24 13:16
담배꽁초,역삼동 테헤란로25길40,2023-08-24 13:40
담배꽁초,강남역 11번출구,2023-08-24 09:25
담배꽁초,강남역 11번출구,2023-08-24 09:30
담배꽁초,강남역 11번출구,2023-08-24 09:45
담배꽁초,강남역 11번출구,2023-08-24 09:55
담배꽁초,역삼동 테헤란로2길27,2023-08-24 09:58
담배꽁초,강남역 1번출구,2023-08-24 10:12
담배꽁초,강남역 1번출구,2023-08-24 09:46
담배꽁초,역삼동 역삼세무서,2023-08-24 09:51
담배꽁초,강남역 1번출구,2023-08-24 10:00
담배꽁초,역삼동 한국빌딩,2023-08-24 10:32
담배꽁초,역삼동 한국빌딩,2023-08-24 10:50
담배꽁초,역삼동 한국빌딩,2023-08-24 10:56
담배꽁초,역삼동 테헤란로2길33,2023-08-24 11:04
담배꽁초,역삼동 테헤란로4길6,2023-08-24 11:48
담배꽁초,역삼동 테헤란로13길8-3,2023-08-24 13:08
담배꽁초,역삼동 테헤란로13길8-3,2023-08-24 13:08
담배꽁초,역삼동 테헤란로13길8-3,2023-08-24 13:16
담배꽁초,역삼동 테헤란로303,2023-08-24 14:30
담배꽁초,역삼동 테헤란로303,2023-08-24 14:20
담배꽁초,역삼동 테헤란로303,2023-08-24 14:10
담배꽁초,역삼동 테헤란로303,2023-08-24 14:00
담배꽁초,역삼동 테헤란로303,2023-08-24 13:40
담배꽁초,삼성동 테헤란로,2023-08-24 09:40
담배꽁초,삼성동 테헤란로,2023-08-24 09:50
담배꽁초,삼성동 테헤란로,2023-08-24 10:30
담배꽁초,삼성동 테헤란로,2023-08-24 10:50
담배꽁초,삼성동 테헤란로,2023-08-24 11:20
담배꽁초,삼성동 테헤란로,2023-08-24 11:40
